,property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_category,floor_category
1969,flat,sector 110,3.4,4,5,3,Relatively New,3000.0,0,1,0,0,0,0,HIGH,Mid Floor
1970,house,sector 50,10.3,5,6,3+,Moderately Old,3240.0,1,1,1,1,0,1,HIGH,Mid Floor
1971,flat,sector 90,0.65,2,2,2,Old Property,1176.0,1,0,0,0,0,0,MODERATE,High Floor
1972,house,sector 28,9.0,6,7,3+,Moderately Old,3240.0,1,1,1,1,0,0,MODERATE,Mid Floor
1973,flat,sector 106,1.15,3,4,3,Relatively New,1305.0,1,1,0,0,0,0,LOW,Mid Floor
1974,house,sector 24,2.6,4,4,3+,Relatively New,1080.0,1,0,1,1,0,2,LOW,Mid Floor
1975,flat,sector 106,1.35,4,4,3+,Relatively New,2100.0,0,1,0,1,0,1,HIGH,High Floor
1976,flat,sector 83,0.4,1,1,1,Relatively New,520.0,0,0,0,0,0,2,MODERATE,Mid Floor
1977,flat,sector 49,1.72,3,3,2,Old Property,2444.0,0,0,0,0,0,1,MODERATE,Low Floor
1978,flat,sector 113,3.21,3,3,3,New Property,2281.0,0,0,0,0,0,0,LOW,Mid Floor
1979,flat,sector 102,1.45,3,3,3,Relatively New,1300.0,0,1,0,0,0,0,LOW,Mid Floor
1980,flat,sector 54,5.75,3,4,3,Relatively New,2329.0,0,1,0,0,0,2,HIGH,High Floor
1981,flat,sector 113,2.33,3,3,3,New Property,2098.0,0,1,0,0,0,0,HIGH,Mid Floor
1982,house,sector 92,1.8,4,5,0,Relatively New,2360.0,0,0,0,0,0,0,LOW,High Floor
1983,flat,sector 66,3.5,3,3,3,Moderately Old,2125.0,0,1,1,0,0,1,MODERATE,Mid Floor
1984,flat,sector 79,1.85,3,4,3+,New Property,1946.0,0,1,0,0,0,0,LOW,High Floor
1985,flat,sector 92,1.18,4,4,3,Relatively New,2518.0,0,1,0,0,0,0,MODERATE,Mid Floor
1986,house,sector 25,15.5,5,6,3+,Moderately Old,4518.0,1,1,1,1,0,0,MODERATE,Mid Floor
1987,flat,sector 80,1.1,3,3,3,Moderately Old,1580.0,0,1,0,0,0,0,MODERATE,Mid Floor
1988,flat,sector 85,1.07,2,2,3,Relatively New,1484.0,0,0,0,1,0,0,MODERATE,High Floor
1989,flat,sector 33,1.35,3,2,2,New Property,1444.0,0,0,0,0,0,0,MODERATE,Mid Floor
1990,flat,sector 104,2.62,4,4,3+,Relatively New,2851.0,0,1,0,0,0,0,HIGH,High Floor
1991,house,sector 25,10.55,5,6,3+,Moderately Old,2700.0,1,1,1,1,0,0,MODERATE,Mid Floor
1992,house,sector 48,6.0,4,4,3+,Moderately Old,2700.0,0,1,0,0,0,0,MODERATE,Low Floor
1993,house,sector 40,2.15,3,3,3,Moderately Old,900.0,1,0,1,1,0,0,LOW,Mid Floor
1994,house,sector 67,1.85,3,3,3,Moderately Old,278.0,0,0,0,0,0,0,LOW,Low Floor
1995,flat,sohna road,0.29,2,2,2,Relatively New,534.0,0,0,0,0,0,0,MODERATE,Mid Floor
1996,flat,sector 92,0.85,3,2,2,Relatively New,1261.0,0,0,0,0,0,0,LOW,High Floor
1997,flat,sector 70a,1.82,3,3,3,Relatively New,1600.0,0,0,0,0,0,0,MODERATE,High Floor
1998,flat,sector 102,1.8,3,3,3,Relatively New,1531.0,0,0,0,0,0,0,LOW,Mid Floor
1999,flat,sector 63,7.52,4,4,3,New Property,3956.0,0,0,0,0,0,0,MODERATE,High Floor
2000,house,sector 45,17.0,5,8,3+,Relatively New,4500.0,1,1,1,1,0,2,HIGH,Mid Floor
2001,house,sector 86,2.5,4,4,3+,Moderately Old,3400.0,1,1,1,1,0,1,MODERATE,Mid Floor
2002,flat,sector 95,0.19,1,1,1,Relatively New,3569.0,0,0,0,0,0,0,LOW,High Floor
2003,flat,sector 104,2.49,3,3,3+,Relatively New,2217.0,0,1,0,0,0,1,MODERATE,High Floor
2004,house,sector 3,0.9,3,3,0,Moderately Old,112.0,0,0,0,0,0,0,LOW,Low Floor
2005,flat,sector 4,0.42,2,2,1,Relatively New,833.0,0,0,0,0,0,1,LOW,Mid Floor
2006,house,sector 13,0.62,6,6,0,Old Property,192.0,0,0,0,0,0,0,LOW,Mid Floor
2007,flat,sector 89,0.8,2,3,3,Under Construction,1502.0,1,0,0,0,1,0,MODERATE,Mid Floor
2008,flat,sector 69,1.6,3,3,2,Relatively New,1428.0,0,0,0,1,0,0,LOW,Low Floor
2009,house,sector 38,4.3,3,9,3+,Relatively New,1494.0,0,0,0,1,1,1,LOW,Mid Floor
2010,flat,sector 102,1.75,3,4,3+,Relatively New,1757.0,0,1,0,0,0,1,MODERATE,High Floor
2011,flat,gwal pahari,0.95,3,3,3,Old Property,1778.0,0,0,0,0,0,0,LOW,High Floor
2012,flat,manesar,1.2,3,3,3+,Moderately Old,2944.0,0,1,0,0,0,0,LOW,Mid Floor
2013,flat,sector 107,0.28,2,2,2,Relatively New,543.0,0,0,0,0,0,0,LOW,Mid Floor
2014,flat,sector 104,2.65,3,4,3,Relatively New,2090.0,0,1,0,0,0,1,HIGH,High Floor
2015,flat,sector 79,1.1,3,3,3,Relatively New,2167.0,0,0,0,0,0,1,MODERATE,Low Floor
2016,house,sector 9a,4.5,9,9,3+,Relatively New,3150.0,1,0,0,1,1,1,LOW,Mid Floor
2017,flat,sector 90,1.79,4,3,3+,Moderately Old,2461.0,0,0,0,0,0,0,MODERATE,Mid Floor
2018,house,sector 72,8.5,5,6,3+,Relatively New,6300.0,1,1,1,1,0,1,MODERATE,Mid Floor
2019,flat,sector 83,0.83,2,2,2,Relatively New,1154.0,0,0,0,1,0,0,HIGH,High Floor
2020,flat,sohna road,0.9,2,2,2,Relatively New,1275.0,0,0,0,0,0,0,LOW,Mid Floor
2021,flat,sector 107,0.37,2,2,2,New Property,615.0,0,0,0,0,0,0,LOW,Mid Floor
2022,flat,sector 69,1.55,3,3,2,Relatively New,1428.0,0,0,0,1,0,0,MODERATE,Mid Floor
2023,flat,sector 37c,0.9,3,3,3,Under Construction,1500.0,0,0,0,0,0,0,MODERATE,Low Floor
2024,flat,sector 68,1.08,2,2,3,Relatively New,1130.0,0,0,0,0,0,1,MODERATE,Low Floor
2025,house,sector 49,6.75,4,4,3,Relatively New,2088.0,0,1,0,0,0,1,LOW,Mid Floor
2026,flat,sector 81,2.26,3,4,3+,New Property,1900.0,0,1,0,0,0,2,HIGH,High Floor
2027,flat,sector 70,1.62,3,3,3,Relatively New,1527.0,0,1,0,0,0,0,MODERATE,Mid Floor
2028,flat,sector 106,6.3,5,6,3+,Under Construction,3797.0,0,0,0,0,0,1,MODERATE,Mid Floor
2029,flat,sector 111,3.4,4,5,3+,Relatively New,2670.0,0,1,0,0,0,0,MODERATE,High Floor
2030,house,sector 3,0.68,5,3,0,Moderately Old,1755.0,0,0,0,0,0,0,LOW,Low Floor
2031,flat,sector 48,15.0,5,6,3+,Relatively New,7444.0,1,1,0,1,0,2,LOW,High Floor
2032,flat,sector 102,1.99,2,2,2,New Property,1145.0,0,0,0,0,0,0,HIGH,High Floor
2033,flat,sector 107,1.3,3,3,3,Relatively New,1547.0,0,0,0,1,0,0,MODERATE,Mid Floor
2034,house,sector 25,6.25,5,5,3,Moderately Old,1800.0,0,1,0,1,0,1,MODERATE,Low Floor
2035,flat,sector 65,2.24,3,3,3,Relatively New,1833.0,1,1,0,0,0,0,LOW,Low Floor
2036,house,sector 52,2.25,3,3,3,New Property,1800.0,0,1,0,0,0,1,LOW,Mid Floor
2037,flat,sector 86,1.4,4,4,3+,Relatively New,2132.0,0,1,0,1,0,0,MODERATE,High Floor
2038,flat,sector 108,2.0,3,3,3+,Relatively New,2116.0,0,1,0,0,0,0,MODERATE,High Floor
2039,flat,sector 83,1.19,3,3,2,Relatively New,1778.0,0,1,0,0,0,1,LOW,Mid Floor
2040,flat,sector 12,2.7,4,3,3,New Property,3150.0,0,0,0,0,0,0,LOW,Mid Floor
2041,flat,sector 72,3.3,3,3,3+,Relatively New,2000.0,0,1,0,0,0,1,HIGH,Mid Floor
2042,flat,sector 48,3.45,3,3,3,Moderately Old,1869.0,0,0,0,0,0,0,LOW,High Floor
2043,flat,sohna road,0.58,2,2,2,Relatively New,822.0,0,0,0,0,0,0,MODERATE,Mid Floor
2044,flat,sector 65,2.25,3,3,3,Relatively New,1600.0,1,1,0,0,0,1,LOW,Mid Floor
2045,house,sector 25,10.0,5,5,3+,Moderately Old,9500.0,0,1,0,1,0,2,LOW,Mid Floor
2046,flat,sohna road,0.83,3,2,2,New Property,1244.0,0,0,0,0,0,0,LOW,Low Floor
2047,house,sector 12,0.7,3,3,0,Relatively New,1160.0,0,0,0,0,0,0,LOW,Low Floor
2048,house,sector 13,0.9,2,4,3,Moderately Old,785.0,1,1,0,1,1,0,LOW,Mid Floor
2049,flat,sector 92,0.7,2,2,3,Under Construction,1217.0,1,0,0,0,0,0,LOW,Mid Floor
2050,flat,sector 66,3.9,3,4,3,Relatively New,2200.0,0,0,0,0,0,0,LOW,Low Floor
2051,house,sector 103,3.15,4,5,0,Relatively New,4700.0,0,0,0,0,0,0,MODERATE,High Floor
2052,flat,sector 37d,1.79,4,3,3,Relatively New,1808.0,0,0,0,0,1,1,LOW,High Floor
2053,house,sector 26,19.0,6,6,3,Relatively New,4518.0,1,1,0,0,0,1,MODERATE,Low Floor
2054,house,sector 109,7.0,4,4,3+,Relatively New,5400.0,0,0,0,0,0,1,MODERATE,Low Floor
2055,flat,sector 113,2.78,3,4,3+,Relatively New,2350.0,0,1,0,0,0,0,HIGH,Mid Floor
2056,flat,sector 92,0.7,3,2,2,Relatively New,1325.0,0,0,0,0,0,0,MODERATE,Mid Floor
2057,flat,sector 67a,1.5,2,2,2,Relatively New,1500.0,0,0,1,0,0,1,LOW,Mid Floor
2058,flat,sector 67a,2.0,3,3,3,New Property,1584.0,1,0,0,0,0,0,LOW,High Floor
2059,flat,sector 37d,1.1,2,2,2,Relatively New,1242.0,0,0,0,0,0,0,MODERATE,Mid Floor
2060,house,sector 65,12.5,4,4,3+,Relatively New,3600.0,1,1,0,0,0,0,MODERATE,Low Floor
2061,flat,sector 65,6.15,3,4,2,Relatively New,3355.0,0,0,0,0,0,0,LOW,High Floor
2062,house,sector 108,10.5,5,4,3+,Relatively New,7331.0,0,0,0,0,0,0,MODERATE,Low Floor
2063,flat,sector 95,0.36,2,2,2,New Property,717.0,1,0,0,0,0,0,MODERATE,Mid Floor
2064,flat,sector 85,0.9,3,3,2,Relatively New,1402.0,0,0,0,0,0,0,MODERATE,High Floor
2065,flat,sector 69,1.4,3,3,1,Relatively New,1419.0,0,0,0,0,0,0,HIGH,High Floor
2066,flat,sector 81,1.15,3,2,3+,Relatively New,1352.0,0,0,0,0,0,0,MODERATE,High Floor
2067,flat,sector 66,3.0,4,4,3,Relatively New,2700.0,1,1,0,1,1,1,HIGH,Mid Floor
2068,flat,sector 102,1.1,2,2,1,Relatively New,915.0,0,0,0,0,0,0,LOW,Mid Floor
2069,flat,sector 104,1.8,3,4,3,New Property,2544.0,0,0,0,0,0,0,MODERATE,High Floor
2070,flat,sector 104,1.85,3,3,3+,Relatively New,2072.0,0,1,0,0,0,0,HIGH,High Floor
2071,flat,sector 90,1.2,3,3,3+,Relatively New,1572.0,0,0,0,0,0,0,MODERATE,High Floor
2072,house,sector 43,8.49,3,3,2,Relatively New,2700.0,0,1,0,1,0,1,LOW,Mid Floor
2073,flat,sector 90,0.86,3,4,3,Relatively New,1525.0,0,1,0,0,0,1,MODERATE,Low Floor
2074,flat,sector 37c,1.26,3,3,3,New Property,1400.0,0,0,0,0,0,0,LOW,Mid Floor
2075,flat,sector 107,0.88,2,2,3+,Relatively New,1236.0,0,0,0,0,0,0,MODERATE,Mid Floor
2076,flat,sector 25,8.0,5,5,3+,Old Property,5778.0,1,1,0,1,1,2,LOW,Low Floor
2077,flat,sector 88b,0.92,2,2,2,Relatively New,1300.0,0,0,0,1,0,0,HIGH,Mid Floor
2078,flat,sector 58,4.0,3,4,3,Old Property,2164.0,0,1,0,0,0,1,LOW,Mid Floor
2079,flat,sector 3 phase 3 extension,0.25,2,2,2,Relatively New,778.0,0,0,0,0,0,0,LOW,Low Floor
2080,house,sector 109,10.0,4,5,3+,New Property,3600.0,1,1,0,1,1,1,LOW,Low Floor
2081,flat,sector 82,1.37,3,3,3,Relatively New,2000.0,1,1,0,1,0,1,MODERATE,High Floor
2082,flat,sector 102,1.76,3,3,3,Relatively New,1531.0,0,0,0,0,0,0,MODERATE,Low Floor
2083,flat,sector 91,0.95,2,2,2,Relatively New,1186.0,0,0,0,0,0,0,MODERATE,Mid Floor
2084,flat,sector 85,2.1,4,5,3+,Relatively New,2545.0,0,0,0,0,0,1,MODERATE,Mid Floor
2085,flat,sector 65,2.65,3,3,3,Relatively New,1650.0,1,1,0,0,0,0,LOW,Mid Floor
2086,flat,sector 72,4.1,4,5,3+,New Property,2629.0,0,1,0,0,1,0,MODERATE,High Floor
2087,flat,sector 74,1.54,2,2,3+,Relatively New,1200.0,0,0,0,0,1,0,MODERATE,High Floor
2088,flat,sector 85,1.17,2,2,3,Relatively New,1660.0,0,0,0,0,0,0,LOW,High Floor
2089,house,sector 28,10.5,5,6,3+,New Property,3240.0,1,1,0,1,0,1,HIGH,Mid Floor
2090,flat,sector 69,1.85,4,4,2,Relatively New,1819.0,0,0,0,0,0,1,HIGH,High Floor
2091,flat,sohna road,0.71,2,2,3,Relatively New,1154.0,0,0,0,0,0,0,HIGH,Mid Floor
2092,flat,sector 85,1.85,4,5,3+,Relatively New,2545.0,0,0,0,0,0,0,MODERATE,Low Floor
2093,flat,sector 113,2.35,3,3,3,New Property,2210.0,0,1,0,0,0,0,HIGH,High Floor
2094,house,sector 39,1.8,1,1,2,Relatively New,800.0,0,0,0,0,0,0,LOW,Mid Floor
2095,flat,sector 70a,1.25,2,2,3,Relatively New,1402.0,0,0,0,0,0,0,LOW,High Floor
2096,flat,sector 106,1.82,3,2,2,Relatively New,1359.0,0,0,0,0,0,0,LOW,Mid Floor
2097,house,sector 28,8.95,5,6,3+,Moderately Old,5000.0,0,0,0,0,0,0,LOW,Mid Floor
2098,flat,sector 33,1.15,2,2,2,New Property,103.0,0,0,0,0,0,0,LOW,High Floor
2099,flat,sohna road,0.53,2,2,2,Relatively New,939.0,0,0,0,1,0,0,HIGH,Low Floor
2100,house,sector 12,6.0,9,9,3+,Old Property,9000.0,0,0,0,0,0,0,LOW,Mid Floor
2101,flat,sector 85,2.09,4,4,3,Relatively New,2600.0,1,1,0,1,0,0,LOW,Mid Floor
2102,house,sector 49,3.75,3,3,1,Old Property,1701.0,0,0,0,1,0,1,LOW,Low Floor
2103,house,sector 50,11.0,4,4,3+,Moderately Old,2700.0,0,1,0,0,0,1,MODERATE,Low Floor
2104,flat,sector 52,5.0,5,5,3+,Moderately Old,5200.0,0,0,0,0,0,0,LOW,Low Floor
2105,house,sector 25,6.6,6,7,3+,Moderately Old,1800.0,1,1,0,0,0,1,MODERATE,Low Floor
2106,flat,sector 93,1.45,3,4,2,Relatively New,1350.0,0,0,0,0,0,0,LOW,High Floor
2107,flat,sector 91,1.5,3,4,3+,Relatively New,1786.0,1,1,0,0,0,0,MODERATE,Mid Floor
2108,flat,sector 69,1.75,4,4,1,Relatively New,1783.0,0,0,0,0,0,0,MODERATE,High Floor
2109,flat,sector 82,0.86,3,3,3,Moderately Old,1234.0,1,0,0,0,0,1,MODERATE,Mid Floor
2110,flat,sector 89,1.16,3,3,2,New Property,1581.0,1,0,0,0,0,0,MODERATE,Mid Floor
2111,flat,sector 37d,0.71,2,2,3,New Property,1100.0,0,0,0,0,1,0,LOW,Mid Floor
2112,flat,manesar,0.92,3,3,3+,Moderately Old,1924.0,0,1,0,0,0,0,LOW,Mid Floor
2113,flat,sohna road,0.74,2,2,3+,Relatively New,1367.0,0,0,0,0,0,0,MODERATE,High Floor
2114,flat,gwal pahari,1.53,3,3,3,New Property,1589.0,0,0,0,0,0,1,MODERATE,Low Floor
2115,house,sector 109,6.44,4,5,3+,New Property,2430.0,1,1,1,1,0,0,MODERATE,Mid Floor
2116,house,sector 25,13.0,6,8,3+,Relatively New,2844.0,1,1,1,1,0,2,LOW,Low Floor
2117,flat,sector 99a,1.05,2,2,3,Relatively New,1390.0,1,0,0,0,0,0,LOW,Low Floor
2118,house,sector 25,10.5,4,4,2,Old Property,3618.0,0,1,0,1,0,1,MODERATE,Low Floor
2119,flat,sector 109,1.26,3,2,3,Relatively New,1701.0,0,0,0,0,0,0,MODERATE,Mid Floor
2120,flat,sector 102,1.9,3,3,3+,Relatively New,2500.0,0,1,0,0,0,0,HIGH,Low Floor
2121,flat,sector 95,0.35,2,2,0,Relatively New,637.0,0,0,0,0,0,0,LOW,Mid Floor
2122,house,sector 48,7.69,4,5,3,Moderately Old,3195.0,1,1,1,1,0,1,MODERATE,Low Floor
2123,house,sector 67,1.5,5,3,2,New Property,200.0,0,0,0,0,0,0,LOW,Low Floor
2124,flat,sector 103,0.23,1,1,1,Relatively New,400.0,0,0,0,0,0,0,LOW,Mid Floor
2125,house,sector 48,6.4,4,4,3,Moderately Old,2700.0,0,1,1,0,0,1,HIGH,Mid Floor
2126,house,sector 13,1.5,2,2,2,Old Property,1426.0,1,0,0,1,0,0,LOW,Mid Floor
2127,flat,sector 83,1.08,3,3,2,Relatively New,1570.0,0,0,0,0,1,0,LOW,High Floor
2128,flat,sector 107,0.49,2,2,1,Relatively New,598.0,0,0,0,0,1,2,LOW,Mid Floor
2129,house,sector 57,6.25,9,9,3+,New Property,2660.0,0,1,0,0,0,1,MODERATE,Mid Floor
2130,flat,sector 99a,0.59,2,2,3,Relatively New,1133.0,0,0,0,0,1,0,MODERATE,Low Floor
2131,house,sector 31,3.5,4,3,3,Moderately Old,1449.0,0,0,1,0,0,1,MODERATE,Low Floor
2132,flat,sector 90,1.9,4,4,3+,Relatively New,2468.0,0,1,0,1,0,0,MODERATE,Mid Floor
2133,flat,sector 113,1.55,2,2,3,New Property,1276.0,0,0,0,0,0,0,HIGH,Low Floor
2134,flat,sector 22,6.16,4,5,3+,New Property,3333.0,0,1,0,1,0,1,LOW,Mid Floor
2135,flat,sector 2,1.0,2,3,0,Moderately Old,1000.0,0,0,0,0,0,0,LOW,Low Floor
2136,flat,sector 47,1.05,2,2,2,Relatively New,1108.0,0,0,0,0,0,1,LOW,Mid Floor
2137,flat,sector 102,1.6,2,2,3,Moderately Old,1368.0,0,0,0,0,0,0,LOW,High Floor
2138,house,sector 26,17.0,5,5,3+,Relatively New,4518.0,1,1,1,1,0,1,MODERATE,Low Floor
2139,flat,sector 85,2.5,4,5,3+,Relatively New,2013.0,1,0,0,1,1,1,LOW,High Floor
2140,flat,sector 99a,1.02,2,2,3,Relatively New,1430.0,1,0,0,0,0,0,HIGH,Mid Floor
2141,flat,sector 108,0.9,2,3,3,Relatively New,1161.0,0,1,0,0,1,0,MODERATE,Mid Floor
2142,flat,sector 69,2.05,4,4,2,Relatively New,1889.0,0,0,0,0,0,0,HIGH,Low Floor
2143,flat,sector 22,2.0,2,2,2,Relatively New,1533.0,0,0,0,0,0,0,LOW,Mid Floor
2144,flat,sector 90,0.75,2,2,3,Relatively New,1444.0,0,0,0,0,0,0,MODERATE,Mid Floor
2145,house,sector 70a,4.0,4,4,3+,Relatively New,6000.0,0,1,0,0,0,0,HIGH,Low Floor
2146,flat,sector 43,6.2,4,4,3+,Moderately Old,2712.0,0,1,0,0,0,0,LOW,Mid Floor
2147,house,sector 5,3.75,5,5,3+,Old Property,3400.0,0,0,0,0,0,0,LOW,Mid Floor
2148,flat,sector 68,1.25,2,2,3,New Property,938.0,0,0,0,0,0,0,LOW,Mid Floor
2149,flat,sector 66,3.0,3,3,2,Relatively New,1950.0,0,1,0,0,0,0,MODERATE,High Floor
2150,flat,sector 74,1.6,2,2,2,Relatively New,1508.0,0,0,0,0,0,1,HIGH,High Floor
2151,flat,sector 109,1.9,4,4,3,Relatively New,2765.0,0,1,0,0,0,0,HIGH,Mid Floor
2152,flat,sector 43,2.09,3,3,2,Old Property,1294.0,0,0,0,0,0,1,MODERATE,High Floor
2153,house,sector 46,3.55,5,4,3+,Moderately Old,1449.0,0,1,0,0,0,1,MODERATE,Mid Floor
2154,flat,sector 33,1.45,3,2,3+,Under Construction,118.0,1,0,0,0,0,0,MODERATE,High Floor
2155,flat,sector 47,2.15,3,4,3+,Moderately Old,1950.0,0,1,0,0,0,0,LOW,Mid Floor
2156,flat,sector 92,0.5,3,3,1,New Property,711.0,0,0,0,0,0,2,MODERATE,High Floor
2157,flat,sector 95,0.55,3,2,2,New Property,811.0,1,0,0,0,0,1,MODERATE,High Floor
2158,flat,sector 81,3.45,4,4,3+,Moderately Old,2527.0,0,1,0,0,0,0,MODERATE,High Floor
2159,flat,sector 72,4.0,4,5,3+,Relatively New,2701.0,0,1,0,0,0,1,HIGH,High Floor
2160,house,sector 23,2.4,3,3,2,Moderately Old,2000.0,0,0,1,1,0,0,LOW,Low Floor
2161,flat,sector 102,1.45,3,3,3,Relatively New,1315.0,0,1,0,0,0,0,HIGH,Mid Floor
2162,flat,sector 106,1.5,4,6,3+,Relatively New,1535.0,0,1,0,0,0,0,HIGH,High Floor
2163,flat,sector 90,0.7,2,2,3,New Property,1176.0,1,0,0,0,0,0,LOW,High Floor
2164,flat,sector 79,1.15,3,3,3+,Relatively New,1200.0,1,0,0,0,0,0,MODERATE,Low Floor
2165,flat,sector 83,1.3,3,3,1,Relatively New,2588.0,0,0,0,0,0,0,MODERATE,Mid Floor
2166,house,sector 2,6.0,5,6,3+,Old Property,2430.0,1,0,0,1,1,1,LOW,Mid Floor
2167,flat,sector 70,2.0,4,5,3+,Moderately Old,2114.0,0,1,0,0,0,1,MODERATE,Mid Floor
2168,flat,sector 107,0.8,2,2,3+,Relatively New,1236.0,0,0,0,0,0,1,HIGH,Mid Floor
2169,flat,sector 70a,1.6,3,3,3,New Property,1750.0,0,1,0,0,1,0,MODERATE,Low Floor
2170,flat,sector 110,3.45,4,4,3,Moderately Old,3077.0,0,1,0,0,0,1,MODERATE,Mid Floor
2171,flat,sector 61,2.2,3,3,2,Relatively New,1811.0,0,0,0,0,0,0,LOW,Mid Floor
2172,flat,sector 22,2.55,3,3,3,Relatively New,1860.0,0,0,0,0,1,1,MODERATE,Mid Floor
2173,house,sector 66,9.0,4,4,3+,Relatively New,5200.0,0,1,1,1,0,1,MODERATE,Low Floor
2174,flat,sector 89,1.16,3,2,3,New Property,998.0,1,0,0,0,0,0,LOW,Low Floor
2175,flat,sector 69,1.7,4,4,2,Relatively New,1819.0,0,0,0,0,0,0,MODERATE,Low Floor
2176,flat,sector 24,4.25,3,4,3+,Old Property,3201.0,0,1,0,1,0,1,MODERATE,Mid Floor
2177,house,sector 49,4.4,6,6,3,Moderately Old,2880.0,1,1,1,1,0,2,MODERATE,Mid Floor
2178,house,sector 28,0.7,2,2,0,Old Property,864.0,0,0,0,0,0,0,LOW,Low Floor
2179,flat,sector 36a,3.65,3,3,2,New Property,2297.0,0,0,0,0,0,0,LOW,High Floor
2180,flat,sector 3,0.58,2,2,2,Old Property,900.0,0,0,0,0,0,0,MODERATE,Low Floor
2181,flat,sector 69,1.68,4,4,2,Relatively New,1819.0,0,0,0,0,0,0,MODERATE,Mid Floor
2182,flat,sector 92,1.42,3,3,2,Relatively New,1738.0,0,0,0,0,0,0,MODERATE,Mid Floor
2183,flat,sector 36,0.24,1,1,1,New Property,458.0,0,0,0,0,0,0,MODERATE,Mid Floor
2184,flat,sector 33,1.3,2,2,2,New Property,1095.0,1,0,0,0,0,0,LOW,Mid Floor
2185,house,sector 25,7.6,2,9,3,Relatively New,1961.0,1,0,1,1,0,1,MODERATE,Mid Floor
2186,house,sector 57,8.0,5,4,3,Relatively New,2700.0,1,1,0,1,0,0,LOW,Low Floor
2187,house,sector 109,11.3,7,5,3+,Relatively New,4500.0,1,1,0,1,1,0,LOW,Mid Floor
2188,flat,sector 81,3.5,4,5,3+,Relatively New,2577.0,0,1,0,0,0,2,HIGH,Mid Floor
2189,flat,sector 113,3.0,3,3,3+,Relatively New,2460.0,0,1,0,0,0,0,HIGH,Mid Floor
2190,flat,sector 69,1.32,3,3,1,Relatively New,1419.0,0,0,0,1,0,1,MODERATE,High Floor
2191,house,sector 47,4.3,3,4,2,Moderately Old,1467.0,0,0,0,0,1,0,LOW,Low Floor
2192,flat,sector 99a,1.08,3,5,3,Relatively New,1750.0,0,1,0,0,1,0,LOW,Low Floor
2193,flat,sector 33,1.55,3,2,3+,New Property,1730.0,0,0,0,0,0,0,LOW,Mid Floor
2194,house,sector 43,10.5,4,4,2,Old Property,3762.0,0,1,0,0,0,0,MODERATE,Low Floor
2195,flat,sector 80,1.4,3,4,2,Moderately Old,1922.0,0,1,0,1,0,0,MODERATE,Mid Floor
2196,flat,sector 69,1.65,3,3,2,Relatively New,1578.0,0,0,0,0,0,1,MODERATE,Low Floor
2197,flat,sector 58,2.2,2,2,1,Relatively New,1528.0,0,0,0,1,0,1,LOW,Mid Floor
2198,flat,sohna road,0.3,2,2,2,Relatively New,524.0,0,0,0,0,0,2,MODERATE,Mid Floor
2199,flat,sector 61,2.6,3,3,2,New Property,1766.0,0,0,0,0,0,0,LOW,Low Floor
2200,flat,sector 66,3.4,4,4,3+,Relatively New,2210.0,0,1,0,0,0,1,HIGH,Low Floor
2201,flat,sector 69,0.62,2,2,1,Relatively New,536.0,0,0,0,0,0,1,MODERATE,Mid Floor
2202,house,sector 4,0.5,2,3,2,Old Property,540.0,0,0,0,0,0,0,LOW,Mid Floor
2203,house,sector 105,0.38,2,2,2,Moderately Old,56.0,0,0,0,0,0,0,LOW,Low Floor
2204,house,sector 33,11.75,5,7,3+,Relatively New,5056.0,0,1,0,0,0,0,MODERATE,Mid Floor
2205,flat,sector 111,3.45,4,5,3+,Relatively New,2670.0,0,1,0,0,0,0,MODERATE,Mid Floor
2206,flat,sector 102,1.6,3,3,3,Relatively New,1315.0,0,0,0,0,0,0,LOW,Mid Floor
2207,flat,sector 83,1.4,3,3,3,Relatively New,1582.0,0,1,0,0,0,2,MODERATE,High Floor
2208,flat,sector 79,1.25,3,3,3+,Relatively New,1656.0,0,0,0,0,0,1,LOW,High Floor
2209,flat,sector 77,1.1,3,4,3+,Relatively New,1829.0,0,1,0,0,0,0,LOW,Mid Floor
2210,flat,sector 85,1.38,3,4,2,Relatively New,1616.0,0,1,0,0,0,0,MODERATE,Mid Floor
2211,flat,sector 107,0.5,3,2,2,Relatively New,717.0,0,0,0,0,1,0,LOW,Mid Floor
2212,flat,sector 2,1.26,2,2,3,Moderately Old,1416.0,1,0,0,0,0,0,MODERATE,Mid Floor
2213,flat,sector 69,1.36,3,3,2,Relatively New,1428.0,0,0,0,1,0,1,LOW,High Floor
2214,house,sector 41,9.25,9,9,3+,Moderately Old,5000.0,1,1,1,1,0,1,MODERATE,Mid Floor
2215,flat,sector 92,0.45,2,2,1,New Property,646.0,1,0,0,0,0,1,LOW,Mid Floor
2216,flat,sohna road,0.52,2,2,2,Relatively New,913.0,0,0,0,1,0,0,HIGH,Mid Floor
2217,flat,sector 106,1.4,4,6,3+,Relatively New,1535.0,0,1,0,0,0,0,HIGH,Mid Floor
2218,house,sector 50,8.45,3,3,2,Old Property,3231.0,1,1,0,0,0,1,MODERATE,Low Floor
2219,flat,sector 86,1.3,2,2,3,Relatively New,1339.0,1,0,0,0,0,0,LOW,Mid Floor
2220,house,sector 63,8.5,4,4,3+,New Property,3950.0,0,0,0,0,0,0,MODERATE,High Floor
